,near_fid,building,noise,in_vehicle,asleep,no_windows,age,Distance
3438,2746,1,0,0,0,0,51,752.8664751228794
3439,1780,0,1,0,0,0,47,29367.18557308391
3440,440,0,0,0,0,0,54,908.9695433679198
3441,3965,0,0,0,0,0,34,1543.787604384584
3442,3600,0,1,1,0,0,33,713.3765770252251
3443,2923,0,0,0,0,0,29,293.51802473910817
3444,4045,0,0,0,0,0,80,727.6410865535512
3445,209,0,0,0,0,0,71,1257.7655577497064
3446,3460,0,1,0,0,0,34,1223.0361599543248
3447,512,0,0,0,0,0,35,499.27718408676594
3448,3034,0,0,0,0,0,29,1259.6260978822397
3449,3206,0,0,0,0,0,81,111735.47761160629
3450,150,0,0,0,0,0,60,617.2813407758232
3451,2750,1,0,0,0,0,36,815.0947428779541
3452,3551,1,0,0,0,0,25,7152.36437146834
3453,550,0,0,0,0,0,52,530.9974027515511
3454,2510,0,0,1,0,0,81,24724.093831321457
3455,2119,0,0,0,0,0,45,430.05434879019543
3456,4050,0,0,0,0,0,75,81.86297669155249
3457,2730,0,0,0,0,0,72,1397.9374686602575
3458,1816,1,0,0,0,0,35,224.1567756196017
3459,743,0,0,0,0,0,67,17091.137395193564
3460,2084,0,0,0,0,0,28,662.0731800670368
3461,2182,0,0,0,0,0,36,792.7615301996573
3462,1272,1,0,0,0,0,33,138.29990191880137
3463,265,1,0,0,0,1,48,966.2540548638559
3464,1554,0,0,0,0,0,31,260.2842991903608
3465,2160,0,0,0,0,0,47,85237.04296684943
3466,50,0,0,0,0,0,27,272.4417388762025
3467,1512,1,0,0,1,1,68,1570.3655040159965
3468,3681,1,0,0,0,1,68,9416.54421132125
3469,2717,0,0,0,0,0,44,1123.394303161867
3470,2777,0,0,0,0,0,45,51328.29095678649
3471,187,0,0,0,0,0,31,399.0518005022445
3472,3963,0,0,0,0,0,62,1060.9904626699488
3473,1354,0,0,1,0,0,84,6496.151586010655
3474,3768,0,0,0,0,0,65,497.7009089892939
3475,36,0,0,0,0,0,71,172.23603801040366
3476,914,0,0,0,0,0,35,56.427313582636536
3477,1792,1,0,0,0,0,31,144.9266639981516
3478,535,0,0,0,0,0,47,248.94155674927114
3479,2442,1,0,0,0,0,19,71.2626006378537
3480,2788,0,1,0,0,0,44,38983.708819436346
3481,1986,0,0,0,0,0,57,165.42198533273248
3482,1531,0,0,0,0,0,42,32.18974013779649
3483,1389,0,0,0,0,0,36,118.04131423075798
3484,3785,0,0,0,0,0,30,84.24974472832439
3485,403,0,1,0,0,0,68,324.29474180547726
3486,1513,1,0,0,0,1,69,1657.7425430207918
3487,1875,0,1,0,0,0,78,628.3893863442659
3488,1750,1,1,0,0,0,52,670.526682632804
3489,2672,0,0,0,0,0,52,507.48488487414903
3490,4082,0,0,0,0,0,80,7221.7174135298255
3491,3326,1,0,0,0,0,51,676.959177809198
3492,4059,0,0,0,0,0,77,523.8323329883127
3493,467,0,0,0,0,0,65,33005.14679400396
3494,1828,0,0,0,0,0,31,483.42064681185354
3495,2607,0,0,0,0,0,31,1268.486958339337
3496,1590,1,0,0,0,0,69,103.59024934279942
3497,63,0,0,0,0,0,20,363.3752608202879
3498,1563,0,0,0,0,0,19,220.40386246164488
3499,174,0,1,0,0,0,70,369.16874570096707
3500,4013,0,0,0,0,0,61,2293.9827523210297
3501,1950,0,1,0,0,0,73,377.73537635658926
3502,2685,0,1,0,0,0,82,2806.8846567359014
3503,2403,0,0,1,0,0,78,26103.455764141367
3504,1747,0,0,0,0,0,75,41532.853408731164
3505,486,0,0,0,0,0,19,246.43276765772885
3506,3927,0,1,0,0,0,70,126.59342851096929
3507,2676,1,0,0,0,0,34,3965.3804495914255
3508,197,0,0,0,0,0,64,456.6491586984026
3509,634,1,0,0,0,1,55,436.67842564774185
3510,2,0,1,0,0,0,63,383.4310259761455
3511,2448,0,1,0,0,0,76,667.0228131354472
3512,3773,0,0,0,0,0,57,3070.960519506798
3513,403,1,0,0,0,0,32,1000.7742176744645
3514,3910,0,0,0,0,0,66,1509.2308949825083
3515,1563,0,1,1,0,0,56,1557.3872732839475
3516,1761,1,0,0,0,0,64,34995.681597551215
3517,543,1,0,0,0,0,78,252.9552448390186
3518,3889,0,0,0,0,0,29,913.0568729410082
3519,1587,1,0,0,0,0,83,574.9097748128712
3520,1263,0,0,0,0,0,72,128.63169080201078
3521,276,0,0,0,0,0,43,875.9495540750219
3522,4146,0,0,0,0,0,82,1153.1099683134053
3523,1538,0,0,0,0,0,79,2168.3320810483065
3524,2057,0,0,0,0,0,72,671.8587700424292
3525,4071,0,1,0,0,0,71,344.3989140241974
3526,3303,1,1,0,0,0,23,402.68064179609587
3527,2820,0,0,1,0,0,54,138.49081598265548
3528,3904,0,0,0,0,0,58,55055.725887576875
3529,3832,0,0,0,0,0,44,111.68007267234093
3530,2354,0,0,0,0,0,55,814.5796444749402
3531,248,1,0,0,0,0,57,434.08569476852335
3532,7,1,0,0,0,0,62,422.1309046515371
3533,2382,1,0,0,0,0,48,978.5590117583971
3534,1668,0,0,1,0,0,83,27254.285442388755
3535,352,1,0,0,0,0,41,975.566831997454
3536,3973,0,1,0,0,0,27,971.9208809303177
3537,2816,0,0,0,0,0,61,432.7371955750944
3538,2117,0,0,0,0,0,35,703.9170363370316
3539,2764,0,1,0,0,0,20,1344.464666731772
3540,1510,0,0,0,0,0,48,247.2721969499545
3541,4080,0,0,0,0,0,52,328.413864496744
3542,948,0,1,0,0,0,87,35889.88964726013
3543,2821,0,1,0,0,0,86,44192.612327670286
3544,57,0,0,0,0,0,45,288.20050460238474
3545,2915,0,0,0,0,0,43,117573.59446662833
3546,3934,0,0,0,0,0,74,946.8745942235593
3547,467,0,1,1,0,0,86,37249.67647275542
3548,40,1,0,0,0,0,32,173.83565502238028
3549,1344,0,0,0,0,0,26,377.219916184276
3550,1898,0,0,0,0,0,19,514.3408822833628
3551,124,0,0,0,0,0,66,516.1304874709476
3552,368,1,0,0,0,0,48,592.114831186714
3553,222,1,1,0,0,0,59,900.2015409881367
3554,3219,0,0,0,0,0,41,6016.0896562700655
3555,3940,1,1,0,0,0,60,28372.857346137243
3556,723,1,0,0,0,1,63,524.0255673626957
3557,3283,0,0,0,0,0,81,16877.327409955393
3558,3750,1,0,0,0,0,21,142.0001769333921
3559,136,0,0,0,0,0,39,549.6686601296093
3560,31,0,1,0,0,0,22,274.10336131623484
3561,4024,1,0,0,0,0,88,322.7827593544652
3562,1679,0,0,0,0,0,20,1062.2385848714093
3563,1095,0,0,0,0,0,42,893.5431760657802
3564,1312,0,0,0,0,0,37,169.75876740727995
3565,11,1,0,0,0,0,38,487.1000472002927
3566,1587,0,0,0,0,0,29,362.3511258100867
3567,2011,0,0,0,0,0,55,217.51291401415924
3568,218,1,0,0,0,0,51,1629.344148707872
3569,564,0,0,0,0,0,62,1468.663355193162
3570,189,0,0,1,0,0,46,660.3214332220357
3571,54,0,0,0,0,0,79,111.61229719596183
3572,1699,0,0,0,0,0,58,634.2398937714853
3573,4035,1,0,0,0,0,79,297.0661544973365
3574,176,1,0,0,0,0,77,315.6900642031828
3575,2163,0,0,0,0,0,21,382.8084441462217
3576,1079,0,0,0,0,0,76,558.9992587985387
3577,785,0,0,0,0,0,59,750.9038972286429
3578,2300,0,0,0,0,0,40,451.248210864512
3579,3772,0,1,0,0,0,50,9853.645560320987
3580,4065,0,1,0,0,0,59,380.6675210073944
3581,3492,1,0,0,1,0,46,1558.8454289706535
3582,1835,0,0,0,0,0,42,183.5731456825458
3583,3486,0,0,0,0,0,75,492.3377631770191
3584,2096,0,1,1,0,0,68,21095.46657894656
3585,3939,1,1,0,0,0,40,684.6798239215922
3586,2227,0,1,1,0,0,54,57105.92493118434
3587,1075,0,0,0,0,0,68,1190.0534350931055
3588,1125,0,0,0,0,0,74,653.9742232398953
3589,2740,0,0,0,0,0,83,341.50283353734034
3590,1476,0,0,0,0,0,67,682.3432211666915
3591,3228,0,0,0,0,0,73,172.6995279248041
3592,3038,0,0,1,0,0,48,399.10965143742885
3593,182,0,0,0,0,0,25,588.5016830410823
3594,856,1,0,0,0,0,30,347.16115281330616
3595,3991,0,0,0,0,0,39,365.32398912195606
3596,2786,0,0,1,0,0,49,112.82037938759842
3597,715,1,0,0,1,0,33,519.7253495759286
3598,214,0,0,0,0,0,41,1096.3601724127077
3599,3772,0,0,0,0,0,65,4672.380231876789
3600,1568,1,0,0,0,0,36,705.4985319208604
3601,2726,0,1,1,0,0,67,32470.03111209472
3602,2502,0,0,0,0,0,37,514.2825539298387
3603,460,0,0,0,0,0,82,17488.545787608757
3604,3542,0,0,0,0,0,33,1852.5739031771295
3605,2510,0,1,1,0,0,48,33035.93320853803
3606,2729,1,0,0,0,0,31,752.2513822014068
3607,1962,0,0,0,0,0,21,488.5357937725568
3608,760,0,0,0,0,0,55,340.00926276610767
3609,791,0,0,0,0,0,20,562.4203203973227
3610,2323,0,1,1,0,0,75,59942.499375977895
3611,237,0,0,0,0,0,46,447.1860895655568
3612,1106,0,0,0,0,0,45,309.3311336772512
3613,3742,0,0,0,0,0,46,690.0562680714759
3614,1455,1,0,0,0,0,40,1470.8712975116018
3615,2773,0,0,0,0,0,74,7743.681048275401
3616,2975,0,1,1,0,0,51,73275.63501675818
3617,684,1,0,0,0,0,76,1873.1836217741052
3618,4085,0,0,0,0,0,56,458.31533466083357
3619,3569,0,0,0,0,0,77,957.5244325731945
3620,349,0,1,0,0,0,77,308.8682131853275
3621,1780,0,0,0,0,0,76,35259.10646494789
3622,2711,0,1,0,0,0,20,1899.6513266241723
3623,2719,1,0,0,0,0,76,104.2285054991691
3624,398,0,0,0,0,0,48,306.97802287017737
3625,1480,0,0,0,0,0,28,816.3160660224958
3626,3720,0,0,0,0,0,21,502.45373034642734
3627,434,0,0,0,0,0,30,317.07093326421557
3628,1900,0,0,0,0,0,56,523.3663831620146
3629,1398,0,0,0,0,0,61,11101.939851745878
3630,3249,0,0,0,0,0,50,320.95404977603266
3631,2354,1,0,0,0,0,21,950.2013630768764
3632,3985,0,0,0,0,0,75,1018.3857124979568
3633,1803,1,0,0,0,0,37,203.8134823932455
3634,3361,1,0,0,0,0,38,1464.5405005469015
3635,513,0,0,0,0,0,25,57.80529027919586
3636,265,1,0,0,0,0,28,924.8942060261897
3637,1517,1,0,0,0,0,29,218.96228804471622
3638,2818,1,0,0,0,0,77,271.85432459519103
3639,1831,1,0,0,0,0,58,749.5382917229779
3640,2654,0,0,0,0,0,56,101663.01502889255
3641,4015,0,1,0,0,0,80,30809.810443142673
3642,1043,1,0,0,0,0,69,195.1245757510708
3643,3029,0,0,0,0,0,79,2107.4168582524544
3644,2843,0,1,0,0,0,49,49667.870156876015
3645,449,1,0,0,0,1,66,2134.7566682694014
3646,7,0,1,0,0,0,80,355.40283181481055
3647,2723,0,0,0,0,0,60,215.87488088961535
3648,2790,0,0,1,0,0,66,534.7882400148612
3649,2721,1,0,0,0,0,81,1569.392847447373
3650,1553,1,0,0,0,0,44,619.8750366977324
3651,193,1,0,0,0,0,40,281.9270773282754
3652,2381,0,0,0,0,0,63,33691.99400014657
3653,2765,0,0,0,0,0,79,40969.01870730416
3654,2426,0,0,0,0,0,23,430.09579222510695
3655,4094,0,1,0,0,0,25,24937.605736215806
3656,346,0,0,0,0,0,27,181.07757703681864
3657,108,1,0,0,0,0,27,37.318490068592276
3658,731,0,0,0,0,0,35,875.6334775780781
3659,2556,0,1,1,0,0,80,116208.11484466917
3660,3653,0,0,0,0,0,47,336.22415059794815
3661,255,1,1,0,0,0,56,1133.826782471833
3662,296,1,0,0,0,0,34,1580.4072691408214
3663,1569,0,0,0,0,0,27,224.42019664499486
3664,4094,0,0,0,0,0,49,56925.64573695726
3665,1813,0,0,0,0,0,48,953.456109764957
3666,1531,0,0,0,0,0,50,243.01748284847176
3667,2753,0,1,1,0,0,86,29222.013510818128
3668,1896,1,1,0,0,1,65,498.56915845295754
3669,2784,0,0,0,0,0,66,1595.2540606167977
3670,2807,0,0,0,0,0,42,119484.74898744213
3671,2641,0,1,0,0,0,32,20328.206764373263
3672,3361,1,0,0,0,0,43,1304.9375585606226
3673,60,0,0,0,0,0,20,413.67965210358744
3674,2013,1,0,0,0,0,33,562.4927983838711
3675,3904,0,0,0,0,0,52,102920.75737473997
3676,442,0,1,0,0,0,49,511.4588742992088
3677,138,0,0,0,0,0,74,753.870562267362
3678,2821,0,0,0,0,0,65,35553.59369357969
3679,226,0,1,1,0,0,68,979.6412866753714
3680,2830,0,0,0,0,0,57,4409.6318790235855
3681,2441,0,0,0,0,0,26,747.0540045271273
3682,220,0,0,0,0,0,72,568.1854435965175
3683,39,0,0,0,0,0,24,159.7559832428571
3684,747,0,0,0,0,0,63,619.6041459106463
3685,4094,0,0,1,0,0,42,35781.02846938532
3686,2750,1,0,0,1,0,44,3010.4399203211347
3687,575,1,0,0,0,0,61,376.64115150613475
3688,23,0,1,0,0,0,25,302.2361151756602
3689,2184,1,0,0,0,0,47,1301.8679926160255
3690,2728,1,0,0,0,0,81,345.10987410727495
3691,4019,0,0,0,0,0,39,496.7755550486421
3692,1443,1,0,0,0,0,23,403.0287999376955
3693,2573,0,0,0,0,0,67,265.35544555145304
3694,619,1,0,0,0,0,60,91.16542244805284
3695,2562,0,0,0,0,0,18,753.6717975338147
3696,2472,0,0,0,0,0,68,250.4326231873668
3697,455,0,0,0,0,0,81,120.09425712481858
3698,1886,1,0,0,0,1,45,459.8987432095426
3699,104,0,0,0,0,0,70,502.41924600152475
3700,1896,0,0,0,0,0,19,569.049192215123
3701,2540,0,0,1,0,0,53,35974.88145785428
3702,102,1,0,0,0,0,53,145.80544782040727
3703,7,0,0,0,0,0,32,491.5253316584108
3704,533,0,0,0,0,0,21,2999.397793801847
3705,1900,1,0,0,0,0,25,834.6595848753273
3706,2163,1,0,0,0,0,31,362.9440569970876
3707,1573,0,0,1,0,0,18,394.8677318207226
3708,614,1,1,0,0,0,34,291.15954068529925
3709,2715,0,0,0,0,0,78,275.87707898382865
3710,729,0,1,0,0,0,87,9355.284495953842
3711,3453,1,1,0,0,1,62,1807.7960008254174
3712,1833,0,0,0,0,0,19,657.4436636588626
3713,204,0,0,0,0,0,53,1042.8883728890958
3714,3940,0,1,0,0,0,43,11262.677876236467
3715,2773,0,0,0,0,0,28,848.696415818536
3716,2817,1,0,0,0,0,75,505.1443547889398
3717,3997,0,0,0,0,0,40,5426.230779785762
3718,1516,1,0,0,0,0,21,273.99884050592567
3719,383,0,0,1,0,0,60,441.9916355007616
3720,3638,0,0,0,0,0,65,575.7241707901208
3721,35,0,0,0,0,0,74,261.27375287309576
3722,2719,0,0,0,0,0,38,183.8619355887057
3723,745,1,0,0,0,0,43,376.9530053474277
3724,3174,0,0,0,0,0,68,599.2920103974976
3725,83,1,0,0,0,0,36,463.3301248409528
3726,2728,0,0,0,0,0,29,280.91335925237115
3727,65,0,0,0,0,0,28,563.8436054367158
3728,70,0,0,0,0,0,73,413.5669072615231
3729,2824,0,0,0,0,0,59,21406.104372145244
3730,3958,0,1,0,0,0,83,49176.34601738053
3731,3806,1,0,0,0,0,26,623.8498929240864
3732,123,0,0,0,0,0,74,144.26624068486885
3733,68,0,0,0,0,0,83,1050.8836257582018
3734,51,0,0,0,0,0,53,152.28066876624777
3735,1629,0,1,0,0,0,46,32652.531834330402
3736,671,0,1,0,0,0,46,33393.61065351062
3737,3970,0,0,0,0,0,18,2078.879190951347
3738,2818,0,0,0,0,0,62,804.5385895044141
3739,2878,0,0,1,0,0,54,182447.5743818057
3740,2366,0,1,0,0,0,40,6190.440889727412
3741,2717,0,0,0,0,0,62,789.0356173053749
3742,2024,0,0,0,0,0,40,829.694053411956
3743,1324,0,0,0,0,0,45,115.2810651210475
3744,60,1,0,0,0,0,29,481.2739801449392
3745,2858,0,1,0,0,0,83,794.9149030304327
3746,48,0,0,0,0,0,39,324.00368375862223
3747,3816,0,0,0,0,0,54,83408.4407845897
3748,11,0,0,0,0,0,72,766.8649428568239
3749,2817,0,0,0,0,0,41,610.4970854754487
3750,33,0,1,1,0,0,70,363.9049817800405
3751,3193,0,1,0,0,0,54,977.8803035248455
3752,2738,0,0,0,0,0,23,511.52735811258685
3753,3976,0,0,0,0,0,21,1274.6810233742283
3754,3013,0,0,0,0,0,30,434.36977212037243
3755,2763,0,0,1,0,0,71,30615.555186145462
3756,267,0,0,1,0,0,42,515.7450666104254
3757,2100,0,1,1,0,0,65,24975.280656102335
3758,1226,0,0,0,0,0,35,264.44496864001525
3759,1473,0,0,0,0,0,79,1346.757710503042
3760,3934,0,0,0,0,0,64,828.2858844544875
3761,71,0,1,0,0,0,83,426.20013289645993
3762,2457,0,0,0,0,0,55,377.59067024241955
3763,3768,0,0,1,0,0,46,484.71304171506745
3764,1810,0,0,0,0,0,62,1166.6417124573768
3765,1665,0,0,0,0,0,28,1224.9696170024768
3766,467,0,0,1,0,0,37,24051.511266108617
3767,884,0,0,0,0,0,47,347.03110775242646
3768,3904,0,1,0,0,0,52,84995.28641075947
3769,3740,0,0,0,0,0,47,1101.0427555385568
3770,3200,1,0,0,0,0,54,761.1729590233994
3771,3757,0,0,0,0,0,61,17259.155407492104
3772,742,0,1,0,0,0,19,112.51660544219074
3773,62,0,0,0,0,0,64,400.3528383471934
3774,956,0,1,1,0,0,75,25634.84440866754
3775,3223,0,0,0,0,0,52,1372.383264034711
3776,847,0,0,0,0,0,42,480.2316203317946
3777,2827,0,1,0,0,0,41,262070.69147123818
3778,1478,0,0,0,0,0,18,1025.9222897037769
3779,3243,0,1,0,0,0,66,2129.8117288971584
3780,1112,0,1,1,0,0,72,2278.077611961526
3781,690,0,0,0,0,0,46,632.9158019507174
3782,2733,0,0,1,0,0,68,25611.226376593517
3783,92,1,0,0,0,1,64,178.7181165737963
3784,3218,0,0,1,0,0,35,423.78586314831733
3785,233,0,0,0,0,0,29,1317.3385093221543
3786,1574,1,1,0,0,0,21,252.87885714547156
3787,390,0,0,0,0,0,44,1473.2453244764602
3788,4083,0,0,0,0,0,45,372.49944590498257
3789,1038,0,0,1,0,0,88,46015.08304545847
3790,140,1,0,0,0,0,27,1111.005336665446
3791,2715,0,0,1,0,0,86,25737.123482773302
3792,3022,0,0,0,0,0,50,1313.7639328291261
3793,63,1,0,0,0,0,58,565.4657407626528
3794,2797,0,1,0,0,0,29,71945.90581483307
3795,2230,0,1,0,0,0,63,315.79322195650275
3796,3985,0,0,1,0,0,55,46.02211229647045
3797,3955,0,0,0,0,0,22,1186.26771416204
3798,2676,0,0,0,0,0,39,385.1878051102181
3799,3551,0,0,0,0,0,18,228.21383974129904
3800,2843,1,0,0,0,0,62,2431.8414602187795
3801,2833,0,0,0,0,0,60,835.9005107888624
3802,327,0,0,0,0,0,66,197.22207486163083
3803,3206,0,0,0,0,0,75,18294.075896138576
3804,1864,0,0,0,0,0,81,485.7832251420498
3805,2315,1,0,0,0,0,32,646.0736608975044
3806,2856,0,0,0,0,0,44,173.59006966620046
3807,463,0,0,0,0,0,30,1303.6457508987414
3808,2749,0,0,0,0,0,23,356.48912091814213
3809,2626,0,0,0,0,0,74,1233.3137267386694
3810,326,0,0,0,0,0,23,502.37075531912853
3811,2733,0,1,0,0,0,60,28728.978846480357
3812,4102,0,0,0,0,0,27,1142.1160986708537
3813,2962,0,0,0,0,0,29,284.07582918522695
3814,562,0,0,0,0,0,85,34024.57885347402
3815,2086,0,0,0,0,0,25,245.80636480224166
3816,2125,0,0,0,0,0,70,724.8257813762991
3817,2717,1,0,0,0,0,64,235.70598502421458
3818,185,0,0,0,0,0,39,443.86604667761276
3819,30,1,0,0,0,0,37,167.13775264773213
3820,2732,0,0,0,0,0,54,1715.5380153496328
3821,1481,0,1,0,0,0,51,1694.6859965172785
3822,113,0,0,0,0,0,44,573.904804967576
3823,1559,0,0,0,0,0,72,1154.064681336234
3824,36,0,0,0,0,0,57,171.13154352511958
3825,746,0,0,1,0,0,88,38763.907144388846
3826,2817,1,0,0,0,0,87,1249.8110801140008
3827,694,0,0,0,0,0,63,3700.053522353494
3828,3824,0,1,0,0,0,49,10804.310080468194
3829,3890,0,0,0,0,0,48,586.8839887601239
3830,1769,0,0,0,0,0,43,186.534024736359
3831,3988,0,0,0,0,0,44,334.76783527049093
3832,62,1,1,0,0,0,29,281.74620489533083
3833,580,0,0,1,0,0,66,31318.861727625594
3834,2605,0,1,0,0,0,70,1988.2231042513486
3835,3396,0,0,0,0,0,78,3269.5869455826455
3836,332,0,0,0,0,0,59,225.43654939113833
3837,3755,0,0,1,0,0,50,34597.85657279716
3838,2619,0,0,0,0,0,26,1601.064799917085
3839,3902,0,0,1,0,0,63,77920.73114795436
3840,2309,0,0,0,0,0,18,1093.380236676688
3841,1096,0,0,0,0,0,57,129.2447375207352
3842,3581,0,0,1,0,0,78,10647.424421909993
3843,2764,0,0,0,0,0,22,3666.827058137493
3844,2713,1,0,0,0,0,81,572.9304961786711
3845,1831,0,0,0,0,0,23,723.1583242688771
3846,729,0,0,1,0,0,45,11911.246650339908
3847,4052,0,0,0,0,0,72,609.4781707035414
3848,1510,0,0,0,0,0,42,283.562944307524
3849,253,1,0,0,0,0,62,975.36044314466
3850,2507,0,1,0,0,0,24,532.6845890792971
3851,674,0,0,0,0,0,26,572.8484548868033
3852,2823,1,0,0,0,0,56,1543.4992790009721
3853,1775,0,0,1,0,0,59,24642.770251694747
3854,369,0,1,0,0,0,71,33780.622175118486
3855,1826,1,0,0,0,0,66,1022.7567042125269
3856,3016,0,0,0,0,0,39,514.3300521448707
3857,3652,0,0,0,0,0,30,562.7273463363688
3858,2870,0,0,0,0,0,47,3639.885285274998
3859,1787,1,0,0,0,0,57,381.74222320020556
3860,674,1,0,0,0,0,21,615.0820477517035
3861,2540,0,1,0,0,0,46,41760.31743947437
3862,1467,0,0,0,0,0,79,752.8596878691363
3863,1666,0,0,1,0,0,80,386.323387845827
3864,65,0,0,0,0,0,51,618.5623221566653
3865,471,0,1,1,0,0,73,48240.318329809415
3866,3089,0,0,0,0,0,83,630.8560444128088
3867,3773,0,0,0,0,0,39,403.0134009788086
3868,536,0,0,0,0,0,75,714.0340695416188
3869,471,0,0,0,0,0,56,22093.488479788568
3870,2739,0,1,1,0,0,81,383.0971788991247
3871,2781,0,0,0,0,0,79,38661.36663837256
3872,4000,0,0,0,0,0,45,520.3241633407323
3873,848,0,0,0,0,0,76,49049.64974407544
3874,677,0,0,0,0,0,31,275.74665984381846
3875,555,0,0,0,0,0,71,101.42986004903874
3876,180,0,0,0,0,0,20,913.6533896523267
3877,430,0,1,0,0,0,49,1821.1891952813835
3878,856,1,0,0,0,0,47,508.8436726762004
3879,555,0,1,0,0,0,32,281.7749838250103
3880,22,1,0,0,0,0,67,62.71722410030315
3881,2430,0,1,0,0,0,65,362.37920728289913
3882,1233,0,1,0,0,0,56,14205.781560433494
3883,2672,0,0,0,0,0,66,438.5283664445342
3884,519,1,1,0,0,0,83,29302.918856053533
3885,4094,0,0,0,0,0,25,49895.74759148282
3886,2737,0,0,0,0,0,32,1685.1436848229293
3887,2824,1,0,0,0,0,39,1792.8964779845937
3888,2727,0,0,0,0,0,64,1329.8107092423181
3889,2484,0,0,1,0,0,55,541.6990391207504
3890,684,0,0,0,0,0,54,2672.036336706821
3891,3236,0,0,0,0,0,67,575.3202767787376
3892,335,0,0,0,0,0,56,68.6228053616527
3893,188,0,0,0,0,0,49,287.76574010671396
3894,908,0,0,0,0,0,31,190.8148413347793
3895,3999,1,0,0,0,0,67,649.7121057428637
3896,3438,0,0,0,0,0,19,1335.9019164538677
3897,1593,0,1,1,0,0,55,22553.243197891148
3898,144,0,0,0,0,0,60,755.9403325854101
3899,35,0,0,0,0,0,50,110.368256036743
3900,1908,1,0,0,0,0,78,463.50471774837007
3901,50,1,0,0,0,0,29,425.2201889395708
3902,2597,0,1,0,0,0,75,34210.35045321277
3903,132,0,0,0,0,0,66,396.92479525529916
3904,1096,0,0,0,0,0,35,113.47360299591956
3905,2874,1,0,0,0,1,52,884.6304496301692
3906,618,0,0,0,0,0,44,377.57506519070563
3907,1223,0,0,0,0,0,21,644.8654082434992
3908,572,1,1,0,0,0,64,547.6952168832937
3909,2249,0,0,0,0,0,57,49621.669006962205
3910,2666,0,1,0,0,0,33,532.8471655281593
3911,1459,1,0,0,0,0,42,550.1413265968392
3912,3006,0,0,0,0,0,53,1055.197673696027
3913,2810,1,0,0,0,0,21,583.5091812796628
3914,3462,0,0,0,0,0,56,3795.4778686031054
3915,1864,1,0,0,0,0,62,762.5326588608553
3916,2101,0,0,0,0,0,63,718.5710679327079
3917,1997,0,0,0,0,0,47,140.2084350769256
3918,460,0,0,0,0,0,73,21278.8395773381
3919,3947,0,0,0,0,0,55,296.13392262322157
3920,4094,0,0,0,0,0,40,1190.034051258547
3921,1096,0,0,0,0,0,18,412.5930425696111
3922,446,0,0,0,0,0,30,827.064765291199
3923,2092,0,0,0,0,0,50,4375.173774910279
3924,2540,0,1,1,0,0,55,37303.64527294434
3925,16,0,1,0,0,0,64,270.1102350123823
3926,1513,0,0,0,0,0,29,661.7131801178919
3927,2546,0,0,0,0,0,73,1284.0703606166314
3928,4000,1,0,0,0,0,25,1205.04922860278
3929,32,0,0,0,0,0,37,281.278109665274
3930,271,0,1,0,0,0,42,1290.7875527544593
3931,2034,0,0,0,0,0,40,553.160635301046
3932,2635,0,0,0,0,0,61,428.3592401119121
3933,2206,0,1,0,0,0,33,805.3603138089526
3934,4083,0,0,0,0,0,49,2447.7016920365695
3935,3554,0,0,0,0,0,38,791.4461618839663
3936,3968,0,1,1,0,0,31,583.4072821500415
3937,580,0,1,0,0,0,72,27456.917173232105
3938,1513,1,0,0,0,0,19,470.17503776972103
3939,3648,1,0,0,0,1,57,9181.817750314061
3940,3020,0,1,0,0,0,44,58955.381302835136
3941,1442,0,0,0,0,0,82,308.44915348412684
3942,2004,0,1,0,0,0,39,354.9520298462601
3943,2751,1,0,0,0,0,53,482.63084606220434
3944,3756,0,1,1,0,0,36,29073.463795129464
3945,41,0,0,0,0,0,79,359.1971827521645
3946,1701,0,0,0,0,0,67,741.842893783654
3947,2621,0,0,0,0,0,61,1026.854488582281
3948,361,0,0,0,0,0,59,67.39407629890496
3949,927,0,0,0,0,0,29,227.71532867355728
3950,3381,1,0,0,0,0,42,289.1057642039141
3951,3298,1,0,0,0,0,28,1173.1305100636623
3952,4099,0,0,0,0,0,70,1097.4937582594207
3953,5,0,0,0,0,0,68,436.6858949186673
3954,242,1,0,0,0,0,74,731.9835797998987
3955,218,0,0,0,0,0,35,1056.722289690353
3956,1470,1,0,0,0,0,61,740.8885384838828
3957,549,0,0,1,0,0,78,1539.969525185655
3958,3293,1,0,0,1,0,46,1758.5970546399415
3959,2145,1,0,0,0,0,28,199.34842901197734
3960,4122,0,0,0,0,0,38,240.68730611121632
3961,4080,0,1,0,0,0,37,793.6793453239297
3962,4094,0,1,1,0,0,80,28274.82207267014
3963,2816,1,0,0,0,0,54,888.0416170615351
3964,2914,0,1,0,0,0,86,187579.2550987694
3965,1512,0,0,0,0,0,85,1501.5163349772097
3966,1563,1,0,0,0,0,24,142.6720490776562
3967,1750,0,0,0,0,0,72,171.16370445489608
3968,2489,0,1,0,0,0,80,1698.7041498327105
3969,2402,0,0,1,0,0,81,507.1755459105808
3970,3561,0,1,0,0,0,79,336.8053974569348
3971,1775,0,1,1,0,0,80,23988.393936097655
3972,2726,1,0,0,0,0,58,1087.1599250348413
3973,797,1,0,0,0,0,72,888.5096099533386
3974,2712,1,0,0,0,0,76,137.5810974213172
3975,240,1,0,0,0,0,31,160.0130835645196
3976,434,0,0,0,0,0,63,991.7790044769807
3977,3873,0,0,0,0,0,42,238.94805587907686
3978,829,0,0,0,0,0,43,676.876070544865
